replicate,seed,inv_epsilon,epsilon,checkpoint,filter,delta,errors,trajectories,p_hat,ci95_low,ci95_high,epsilon_log_inv_epsilon,normalized_error
0,21960774,200.0,0.005,950,alf_delta_one,1.0,1982,20000,0.0991,0.09503564078577974,0.10331833372400494,0.026491586832740183,3.7408102665079004
0,21960774,200.0,0.005,950,lof_bayes_optimal,,283,20000,0.01415,0.012603921177120551,0.01588268025859631,0.026491586832740183,0.5341318392642461
0,21960774,200.0,0.005,1000,alf_sqrt_epsilon,0.07071067811865475,796,20000,0.0398,0.03717790411546997,0.04259884587056873,0.026491586832740183,1.5023637599093285
0,21960774,200.0,0.005,1000,alf_0.7_over_log,0.13211741607242838,416,20000,0.0208,0.01891219140110037,0.022871855955070297,0.026491586832740183,0.7851549298018601
0,21960774,200.0,0.005,1000,alf_epsilon_squared,2.5e-05,8143,20000,0.40715,0.40035947056977517,0.41397619052584345,0.026491586832740183,15.369030272539776
0,21960774,200.0,0.005,1000,alf_delta_zero,0.0,10021,20000,0.50105,0.4941209599063057,0.5079786368179764,0.026491586832740183,18.913551806597212
0,21960774,200.0,0.005,1000,alf_delta_one,1.0,2000,20000,0.1,0.09591879259651172,0.104234836248372,0.026491586832740183,3.774783316355097
0,21960774,200.0,0.005,1000,lof_bayes_optimal,,256,20000,0.0128,0.011332998593808033,0.014454121339260316,0.026491586832740183,0.4831722644934524
0,22060777,210.0,0.004761904761904762,900,alf_sqrt_epsilon,0.06900655593423542,756,20000,0.0378,0.035244434521132975,0.04053308360913015,0.025462416812940328,1.4845409325319643
0,22060777,210.0,0.004761904761904762,900,alf_0.7_over_log,0.13091189881234253,400,20000,0.02,0.01814990972609498,0.02203444488776546,0.025462416812940328,0.7854713928740552
0,22060777,210.0,0.004761904761904762,900,alf_epsilon_squared,2.267573696145125e-05,8017,20000,0.40085,0.39407775747815477,0.4076603232717707,0.025462416812940328,15.74281039167825
0,22060777,210.0,0.004761904761904762,900,alf_delta_zero,0.0,10024,20000,0.5012,0.49427093577698733,0.5081286033364779,0.025462416812940328,19.683913105423823
0,22060777,210.0,0.004761904761904762,900,alf_delta_one,1.0,2071,20000,0.10355,0.0994033369970972,0.10784892839178815,0.025462416812940328,4.0667781366054205
0,22060777,210.0,0.004761904761904762,900,lof_bayes_optimal,,258,20000,0.0129,0.011426997345725403,0.014560084180131725,0.025462416812940328,0.5066290484037655
0,22060777,210.0,0.004761904761904762,950,alf_sqrt_epsilon,0.06900655593423542,801,20000,0.04005,0.03741972083580883,0.04285693313220182,0.025462416812940328,1.5729064642302957
0,22060777,210.0,0.004761904761904762,950,alf_0.7_over_log,0.13091189881234253,402,20000,0.0201,0.018245151848407963,0.022139164358241252,0.025462416812940328,0.7893987498384254
0,22060777,210.0,0.004761904761904762,950,alf_epsilon_squared,2.267573696145125e-05,8057,20000,0.40285,0.3960718259929296,0.4096654866127715,0.025462416812940328,15.821357530965656
0,22060777,210.0,0.004761904761904762,950,alf_delta_zero,0.0,9948,20000,0.4974,0.49047173922345105,0.5043292593640406,0.025462416812940328,19.534673540777753
0,22060777,210.0,0.004761904761904762,950,alf_delta_one,1.0,1987,20000,0.09935,0.09528095024293046,0.10357292824882616,0.025462416812940328,3.901829144101869
0,22060777,210.0,0.004761904761904762,950,lof_bayes_optimal,,258,20000,0.0129,0.011426997345725403,0.014560084180131725,0.025462416812940328,0.5066290484037655
0,22060777,210.0,0.004761904761904762,1000,alf_sqrt_epsilon,0.06900655593423542,826,20000,0.0413,0.038629229486040084,0.04414694439183031,0.025462416812940328,1.621998426284924
0,22060777,210.0,0.004761904761904762,1000,alf_0.7_over_log,0.13091189881234253,408,20000,0.0204,0.01853095278768133,0.022453248197334224,0.025462416812940328,0.8011808207315363
0,22060777,210.0,0.004761904761904762,1000,alf_epsilon_squared,2.267573696145125e-05,8086,20000,0.4043,0.39751759911044876,0.4111191565906897,0.025462416812940328,15.878304206949025
0,22060777,210.0,0.004761904761904762,1000,alf_delta_zero,0.0,9872,20000,0.4936,0.48667294282565643,0.5005295152358616,0.025462416812940328,19.38543397613168
0,22060777,210.0,0.004761904761904762,1000,alf_delta_one,1.0,2000,20000,0.1,0.09591879259651172,0.104234836248372,0.025462416812940328,3.927356964370276
0,22060777,210.0,0.004761904761904762,1000,lof_bayes_optimal,,279,20000,0.01395,0.012415381976272365,0.01567129627386694,0.025462416812940328,0.5478662965296535
0,22160780,220.0,0.004545454545454545,900,alf_sqrt_epsilon,0.06741998624632421,729,20000,0.03645,0.03394046122938989,0.039137575398224725,0.02451648884705619,1.4867544952048355
0,22160780,220.0,0.004545454545454545,900,alf_0.7_over_log,0.12978278421790554,393,20000,0.01965,0.017816661981259273,0.02166782705784044,0.02451648884705619,0.801501394534294
0,22160780,220.0,0.004545454545454545,900,alf_epsilon_squared,2.0661157024793387e-05,7944,20000,0.3972,0.3904388860927913,0.4040005965203438,0.02451648884705619,16.201341165853513
0,22160780,220.0,0.004545454545454545,900,alf_delta_zero,0.0,9979,20000,0.49895,0.4920213631820236,0.5058790400936942,0.02451648884705619,20.35160920116468
0,22160780,220.0,0.004545454545454545,900,alf_delta_one,1.0,2031,20000,0.10155,0.09744001904077917,0.1058130144923306,0.02451648884705619,4.142110260303183
0,22160780,220.0,0.004545454545454545,900,lof_bayes_optimal,,261,20000,0.01305,0.011568040346249461,0.014718983568790835,0.02451648884705619,0.532294819270867
0,22160780,220.0,0.004545454545454545,950,alf_sqrt_epsilon,0.06741998624632421,780,20000,0.039,0.03640428633331529,0.04177277091041317,0.02451648884705619,1.590766126556614
0,22160780,220.0,0.004545454545454545,950,alf_0.7_over_log,0.12978278421790554,395,20000,0.01975,0.017911859663319575,0.021772590968568914,0.02451648884705619,0.8055802820382852
0,22160780,220.0,0.004545454545454545,950,alf_epsilon_squared,2.0661157024793387e-05,8072,20000,0.4036,0.396819631975158,0.41041739257645904,0.02451648884705619,16.462389966108958
0,22160780,220.0,0.004545454545454545,950,alf_delta_zero,0.0,9939,20000,0.49695,0.49002186086669725,0.503879310553245,0.02451648884705619,20.270031451084854
0,22160780,220.0,0.004545454545454545,950,alf_delta_one,1.0,1951,20000,0.09755,0.09351490425713614,0.10173966556442247,0.02451648884705619,3.9789547601435307
0,22160780,220.0,0.004545454545454545,950,lof_bayes_optimal,,248,20000,0.0124,0.010957248978851095,0.014030024583062134,0.02451648884705619,0.5057820504949234
0,22160780,220.0,0.004545454545454545,1000,alf_sqrt_epsilon,0.06741998624632421,808,20000,0.0404,0.03775831235714119,0.04321820718563018,0.02451648884705619,1.6478705516124923
0,22160780,220.0,0.004545454545454545,1000,alf_0.7_over_log,0.12978278421790554,427,20000,0.02135,0.019436703762453832,0.023447132354055124,0.02451648884705619,0.8708424821021464
0,22160780,220.0,0.004545454545454545,1000,alf_epsilon_squared,2.0661157024793387e-05,8026,20000,0.4013,0.3945264126411367,0.40811149527633833,0.02451648884705619,16.368575553517157
0,22160780,220.0,0.004545454545454545,1000,alf_delta_zero,0.0,9880,20000,0.494,0.4870727972849161,0.5009295071477572,0.02451648884705619,20.14970426971711
0,22160780,220.0,0.004545454545454545,1000,alf_delta_one,1.0,2040,20000,0.102,0.09788172223254471,0.10627113846811456,0.02451648884705619,4.160465254071144
0,22160780,220.0,0.004545454545454545,1000,lof_bayes_optimal,,262,20000,0.0131,0.011615066510360563,0.014771938201074121,0.02451648884705619,0.5343342630228627
0,22260783,230.0,0.004347826086956522,900,alf_sqrt_epsilon,0.0659380473395787,747,20000,0.03735,0.03480967344514692,0.040068017517566695,0.023643823082274765,1.5796937690673403
0,22260783,230.0,0.004347826086956522,900,alf_0.7_over_log,0.12872191820582482,383,20000,0.01915,0.017340869184467655,0.021143811890688157,0.023643823082274765,0.8099366981965078
0,22260783,230.0,0.004347826086956522,900,alf_epsilon_squared,1.890359168241966e-05,7917,20000,0.39585,0.3890931018382949,0.4026468992721917,0.023643823082274765,16.742216291440606
0,22260783,230.0,0.004347826086956522,900,alf_delta_zero,0.0,9973,20000,0.49865,0.4917214307685029,0.5055790877288485,0.023643823082274765,21.09007491152421
0,22260783,230.0,0.004347826086956522,900,alf_delta_one,1.0,1968,20000,0.0984,0.0943488175441885,0.10260542581607474,0.023643823082274765,4.1617635040488965
0,22260783,230.0,0.004347826086956522,900,lof_bayes_optimal,,245,20000,0.01225,0.010816446702680846,0.013870884470049217,0.023643823082274765,0.518105720778445
0,22260783,230.0,0.004347826086956522,950,alf_sqrt_epsilon,0.0659380473395787,730,20000,0.0365,0.033988739771512726,0.03918927765249625,0.023643823082274765,1.543743576196999
0,22260783,230.0,0.004347826086956522,950,alf_0.7_over_log,0.12872191820582482,355,20000,0.01775,0.016010475895461868,0.019674742880651033,0.023643823082274765,0.7507246158218283
0,22260783,230.0,0.004347826086956522,950,alf_epsilon_squared,1.890359168241966e-05,7968,20000,0.3984,0.39163518399995995,0.4052038377266404,0.023643823082274765,16.850066870051627
0,22260783,230.0,0.004347826086956522,950,alf_delta_zero,0.0,10066,20000,0.5033,0.49637066343307096,0.5102280691289587,0.023643823082274765,21.28674361369725
0,22260783,230.0,0.004347826086956522,950,alf_delta_one,1.0,2047,20000,0.10235,0.09822528665131106,0.10662743962410895,0.023643823082274765,4.328826165034599
0,22260783,230.0,0.004347826086956522,950,lof_bayes_optimal,,241,20000,0.01205,0.010628801092715492,0.01365860689443701,0.023643823082274765,0.5096468518677765
0,22260783,230.0,0.004347826086956522,1000,alf_sqrt_epsilon,0.0659380473395787,729,20000,0.03645,0.03394046122938989,0.039137575398224725,0.023643823082274765,1.541628858969332
0,22260783,230.0,0.004347826086956522,1000,alf_0.7_over_log,0.12872191820582482,394,20000,0.0197,0.017864259214503023,0.02172021062099107,0.023643823082274765,0.8331985877008461
0,22260783,230.0,0.004347826086956522,1000,alf_epsilon_squared,1.890359168241966e-05,7985,20000,0.39925,0.39248258740649883,0.40605610785880625,0.023643823082274765,16.88601706292197
0,22260783,230.0,0.004347826086956522,1000,alf_delta_zero,0.0,10068,20000,0.5034,0.4964706535125547,0.5103280406422637,0.023643823082274765,21.290973048152583
0,22260783,230.0,0.004347826086956522,1000,alf_delta_one,1.0,2048,20000,0.1024,0.09827436852737854,0.10667833854443586,0.023643823082274765,4.330940882262266
0,22260783,230.0,0.004347826086956522,1000,lof_bayes_optimal,,256,20000,0.0128,0.011332998593808033,0.014454121339260316,0.023643823082274765,0.5413676102827832
0,22360786,240.0,0.004166666666666667,900,alf_sqrt_epsilon,0.06454972243679027,733,20000,0.03665,0.03413358325183478,0.039344376561357385,0.022835995513924963,1.6049223681819134
0,22360786,240.0,0.004166666666666667,900,alf_0.7_over_log,0.12772233489396762,385,20000,0.01925,0.017436001332587377,0.021248641335357216,0.022835995513924963,0.8429674103001864
0,22360786,240.0,0.004166666666666667,900,alf_epsilon_squared,1.736111111111111e-05,7943,20000,0.39715,0.3903890412700916,0.4039504605466491,0.022835995513924963,17.391402961076313
0,22360786,240.0,0.004166666666666667,900,alf_delta_zero,0.0,9928,20000,0.4964,0.48947201716248784,0.5033293654971162,0.022835995513924963,21.737611557039614
0,22360786,240.0,0.004166666666666667,900,alf_delta_one,1.0,2022,20000,0.1011,0.09699834128783236,0.1053548650777279,0.022835995513924963,4.427221048381758
0,22360786,240.0,0.004166666666666667,900,lof_bayes_optimal,,258,20000,0.0129,0.011426997345725403,0.014560084180131725,0.022835995513924963,0.5648976411881769
0,22360786,240.0,0.004166666666666667,950,alf_sqrt_epsilon,0.06454972243679027,747,20000,0.03735,0.03480967344514692,0.040068017517566695,0.022835995513924963,1.6355757285564656
0,22360786,240.0,0.004166666666666667,950,alf_0.7_over_log,0.12772233489396762,378,20000,0.0189,0.017103097699655533,0.020881679393528335,0.022835995513924963,0.8276407301129103
0,22360786,240.0,0.004166666666666667,950,alf_epsilon_squared,1.736111111111111e-05,7949,20000,0.39745,0.39068811131485875,0.40425127528024835,0.022835995513924963,17.40454011552255
0,22360786,240.0,0.004166666666666667,950,alf_delta_zero,0.0,9964,20000,0.4982,0.49127153682435565,0.5051291545054463,0.022835995513924963,21.816434483717032
0,22360786,240.0,0.004166666666666667,950,alf_delta_one,1.0,1927,20000,0.09635,0.09233777819924728,0.10051725250884598,0.022835995513924963,4.219216102983011
0,22360786,240.0,0.004166666666666667,950,lof_bayes_optimal,,253,20000,0.01265,0.011192046030614064,0.014295131513271112,0.022835995513924963,0.5539500124829796
0,22360786,240.0,0.004166666666666667,1000,alf_sqrt_epsilon,0.06454972243679027,731,20000,0.03655,0.03403701962434857,0.039240978596054805,0.022835995513924963,1.6005433166998344
0,22360786,240.0,0.004166666666666667,1000,alf_0.7_over_log,0.12772233489396762,355,20000,0.01775,0.016010475895461868,0.019674742880651033,0.022835995513924963,0.777281638069003
0,22360786,240.0,0.004166666666666667,1000,alf_epsilon_squared,1.736111111111111e-05,8045,20000,0.40225,0.39547359309577795,0.40906394995319045,0.022835995513924963,17.614734586662337
0,22360786,240.0,0.004166666666666667,1000,alf_delta_zero,0.0,9973,20000,0.49865,0.4917214307685029,0.5055790877288485,0.022835995513924963,21.836140215386386
0,22360786,240.0,0.004166666666666667,1000,alf_delta_one,1.0,2033,20000,0.10165,0.09753817311247404,0.10591482201342453,0.022835995513924963,4.451305831533192
0,22360786,240.0,0.004166666666666667,1000,lof_bayes_optimal,,225,20000,0.01125,0.009879306387020732,0.012808408857821536,0.022835995513924963,0.49264329173387517
0,22460789,250.0,0.004,900,alf_sqrt_epsilon,0.06324555320336758,773,20000,0.03865,0.03606592394872772,0.04141126772024001,0.022085843671448984,1.7499897479562432
0,22460789,250.0,0.004,900,alf_0.7_over_log,0.12677804124909395,363,20000,0.01815,0.016390302647898505,0.020094762499369517,0.022085843671448984,0.8217933745253768
0,22460789,250.0,0.004,900,alf_epsilon_squared,1.6e-05,7768,20000,0.3884,0.3816673399644398,0.3951755224832828,0.022085843671448984,17.58592543612432
0,22460789,250.0,0.004,900,alf_delta_zero,0.0,9894,20000,0.4947,0.4877725532592375,0.5016294823229571,0.022085843671448984,22.39896321640242
0,22460789,250.0,0.004,900,alf_delta_one,1.0,2037,20000,0.10185,0.09773448501799037,0.10611843329348572,0.022085843671448984,4.6115512504357925
0,22460789,250.0,0.004,900,lof_bayes_optimal,,217,20000,0.01085,0.009505251732928106,0.012382617140759049,0.022085843671448984,0.4912649098402391
0,22460789,250.0,0.004,950,alf_sqrt_epsilon,0.06324555320336758,731,20000,0.03655,0.03403701962434857,0.039240978596054805,0.022085843671448984,1.6549062170194229
0,22460789,250.0,0.004,950,alf_0.7_over_log,0.12677804124909395,349,20000,0.01745,0.01572576279321689,0.01935957120452968,0.022085843671448984,0.7900988642131034
0,22460789,250.0,0.004,950,alf_epsilon_squared,1.6e-05,7862,20000,0.3931,0.38635185653228193,0.3998892007765133,0.022085843671448984,17.7987314339353
0,22460789,250.0,0.004,950,alf_delta_zero,0.0,9971,20000,0.49855,0.4916214538515367,0.505479103053026,0.022085843671448984,22.573283023119924
0,22460789,250.0,0.004,950,alf_delta_one,1.0,1964,20000,0.0982,0.09415259409673453,0.10240172607795113,0.022085843671448984,4.446287018093224
0,22460789,250.0,0.004,950,lof_bayes_optimal,,222,20000,0.0111,0.009738979516161561,0.012648793339497541,0.022085843671448984,0.5025843778089082
0,22460789,250.0,0.004,1000,alf_sqrt_epsilon,0.06324555320336758,780,20000,0.039,0.03640428633331529,0.04177277091041317,0.022085843671448984,1.76583700311238
0,22460789,250.0,0.004,1000,alf_0.7_over_log,0.12677804124909395,345,20000,0.01725,0.015536030689601915,0.019149380122567096,0.022085843671448984,0.7810432898381682
0,22460789,250.0,0.004,1000,alf_epsilon_squared,1.6e-05,7893,20000,0.39465,0.3878968944775364,0.40144356751948485,0.022085843671448984,17.868912135341045
0,22460789,250.0,0.004,1000,alf_delta_zero,0.0,9927,20000,0.49635,0.4894220317868769,0.5032793700763326,0.022085843671448984,22.47367170499564
0,22460789,250.0,0.004,1000,alf_delta_one,1.0,2026,20000,0.1013,0.09719463936115892,0.10555849018997891,0.022085843671448984,4.58664842090472
0,22460789,250.0,0.004,1000,lof_bayes_optimal,,216,20000,0.0108,0.009458529184765073,0.012329358892527694,0.022085843671448984,0.48900101624650527
1,20260724,30.0,0.03333333333333333,900,alf_sqrt_epsilon,0.18257418583505536,1721,20000,0.08605,0.08224245445818024,0.09001653219266878,0.11337324605540518,0.7589974089473245
1,20260724,30.0,0.03333333333333333,900,alf_0.7_over_log,0.20580987265664422,1497,20000,0.07485,0.071284086283497,0.07857920197500876,0.11337324605540518,0.6602086700721352
1,20260724,30.0,0.03333333333333333,900,alf_epsilon_squared,0.0011111111111111111,8898,20000,0.4449,0.43802391997816853,0.4517972423952143,0.11337324605540518,3.9242062433546154
1,20260724,30.0,0.03333333333333333,900,alf_delta_zero,0.0,9788,20000,0.4894,0.4824747387790768,0.49632933238531257,0.11337324605540518,4.316715071921215
1,20260724,30.0,0.03333333333333333,900,alf_delta_one,1.0,1915,20000,0.09575,0.09174928773652642,0.09990597341483416,0.11337324605540518,0.8445555131517294
1,20260724,30.0,0.03333333333333333,900,lof_bayes_optimal,,1052,20000,0.0526,0.04959121814298659,0.05578061572001583,0.11337324605540518,0.46395425578883515
1,20260724,30.0,0.03333333333333333,950,alf_sqrt_epsilon,0.18257418583505536,1654,20000,0.0827,0.07896249163341164,0.08659778165901326,0.11337324605540518,0.7294489915159061
1,20260724,30.0,0.03333333333333333,950,alf_0.7_over_log,0.20580987265664422,1407,20000,0.07035,0.06688763393561502,0.07397738264739569,0.11337324605540518,0.6205167660597823
1,20260724,30.0,0.03333333333333333,950,alf_epsilon_squared,0.0011111111111111111,8909,20000,0.44545,0.4385729737271935,0.45234797740652755,0.11337324605540518,3.929057476067236
1,20260724,30.0,0.03333333333333333,950,alf_delta_zero,0.0,10034,20000,0.5017,0.4947708598488635,0.5086284872285459,0.11337324605540518,4.425206276221647
1,20260724,30.0,0.03333333333333333,950,alf_delta_one,1.0,2016,20000,0.1008,0.09670390365957608,0.10504941792761786,0.11337324605540518,0.8890986498767032
1,20260724,30.0,0.03333333333333333,950,lof_bayes_optimal,,1028,20000,0.0514,0.04842498369486328,0.054547311054673794,0.11337324605540518,0.45336974805220775
1,20260724,30.0,0.03333333333333333,1000,alf_sqrt_epsilon,0.18257418583505536,1591,20000,0.07955,0.07588004237000219,0.08338144074957617,0.11337324605540518,0.7016646587072592
1,20260724,30.0,0.03333333333333333,1000,alf_0.7_over_log,0.20580987265664422,1383,20000,0.06915,0.06571593964361323,0.07274953782593212,0.11337324605540518,0.609932258323155
1,20260724,30.0,0.03333333333333333,1000,alf_epsilon_squared,0.0011111111111111111,8921,20000,0.44605,0.43917195118650804,0.45294876950394564,0.11337324605540518,3.93434972993555
1,20260724,30.0,0.03333333333333333,1000,alf_delta_zero,0.0,10023,20000,0.50115,0.49422094375081765,0.5080786145662531,0.11337324605540518,4.4203550435090255
1,20260724,30.0,0.03333333333333333,1000,alf_delta_one,1.0,2024,20000,0.1012,0.09709648969348883,0.10545667826486022,0.11337324605540518,0.8926268191222456
1,20260724,30.0,0.03333333333333333,1000,lof_bayes_optimal,,1001,20000,0.05005,0.04711352390789289,0.05315928933899566,0.11337324605540518,0.44146217684850186
1,20360727,40.0,0.025,900,alf_sqrt_epsilon,0.15811388300841897,1401,20000,0.07005,0.06659468214914999,0.07367044965549438,0.09222198635284841,0.7595802559704506
1,20360727,40.0,0.025,900,alf_0.7_over_log,0.18975952147727174,1223,20000,0.06115,0.05791282618800916,0.06455572385843387,0.09222198635284841,0.6630739850477239
1,20360727,40.0,0.025,900,alf_epsilon_squared,0.0006250000000000001,8843,20000,0.44215,0.4352787793565108,0.4490434392151804,0.09222198635284841,4.794409852638611
1,20360727,40.0,0.025,900,alf_delta_zero,0.0,9885,20000,0.49425,0.4873227085738931,0.5011794998407522,0.09222198635284841,5.359351056579518
1,20360727,40.0,0.025,900,alf_delta_one,1.0,1968,20000,0.0984,0.0943488175441885,0.10260542581607474,0.09222198635284841,1.066990680763631
1,20360727,40.0,0.025,900,lof_bayes_optimal,,807,20000,0.04035,0.037709938725647846,0.043166600020729126,0.09222198635284841,0.43753123952045225
1,20360727,40.0,0.025,950,alf_sqrt_epsilon,0.15811388300841897,1535,20000,0.07675,0.07314154034945192,0.08052101817204063,0.09222198635284841,0.8322310441931775
1,20360727,40.0,0.025,950,alf_0.7_over_log,0.18975952147727174,1339,20000,0.06695,0.06356863151305922,0.070497690915133,0.09222198635284841,0.7259657121659053
1,20360727,40.0,0.025,950,alf_epsilon_squared,0.0006250000000000001,8906,20000,0.4453,0.4384232309491439,0.45219777779539383,0.09222198635284841,4.82856656650452
1,20360727,40.0,0.025,950,alf_delta_zero,0.0,10074,20000,0.5037,0.4967706254137316,0.5106279535194533,0.09222198635284841,5.461821198177245
1,20360727,40.0,0.025,950,alf_delta_one,1.0,1963,20000,0.09815,0.09410353905535918,0.10235080032293212,0.09222198635284841,1.0642798304568126
1,20360727,40.0,0.025,950,lof_bayes_optimal,,868,20000,0.0434,0.04066273378297179,0.04631263354346296,0.09222198635284841,0.470603613263634
1,20360727,40.0,0.025,1000,alf_sqrt_epsilon,0.15811388300841897,1473,20000,0.07365,0.07011130921918221,0.07735243992585819,0.09222198635284841,0.7986165003886322
1,20360727,40.0,0.025,1000,alf_0.7_over_log,0.18975952147727174,1282,20000,0.0641,0.06078849443753531,0.0675789225961767,0.09222198635284841,0.6950620186681783
1,20360727,40.0,0.025,1000,alf_epsilon_squared,0.0006250000000000001,8845,20000,0.44225,0.4353785989077656,0.44914358125671444,0.09222198635284841,4.795494192761339
1,20360727,40.0,0.025,1000,alf_delta_zero,0.0,9886,20000,0.4943,0.4873726910395564,0.5012294981714832,0.09222198635284841,5.359893226640882
1,20360727,40.0,0.025,1000,alf_delta_one,1.0,1992,20000,0.0996,0.09552626778393575,0.10382751468979282,0.09222198635284841,1.080002762236358
1,20360727,40.0,0.025,1000,lof_bayes_optimal,,843,20000,0.04215,0.03945208904607184,0.04502375837050317,0.09222198635284841,0.4570493617295431
1,20460730,50.0,0.02,900,alf_sqrt_epsilon,0.1414213562373095,1302,20000,0.0651,0.061763769190597846,0.06860326377100197,0.07824046010856292,0.832050321658004
1,20460730,50.0,0.02,900,alf_0.7_over_log,0.17893555304473202,1058,20000,0.0529,0.04988284730473611,0.056088871336632644,0.07824046010856292,0.6761207682904518
1,20460730,50.0,0.02,900,alf_epsilon_squared,0.0004,8822,20000,0.4411,0.43423069114370266,0.4479919307037064,0.07824046010856292,5.637748032002235
1,20460730,50.0,0.02,900,alf_delta_zero,0.0,9948,20000,0.4974,0.49047173922345105,0.5043292593640406,0.07824046010856292,6.357324577460694
1,20460730,50.0,0.02,900,alf_delta_one,1.0,1985,20000,0.09925,0.09518282548848728,0.10347109141048058,0.07824046010856292,1.2685252599778325
1,20460730,50.0,0.02,900,lof_bayes_optimal,,723,20000,0.03615,0.033650817647403505,0.038827334201844754,0.07824046010856292,0.4620371601833616
1,20460730,50.0,0.02,950,alf_sqrt_epsilon,0.1414213562373095,1348,20000,0.0674,0.06400776792087953,0.07095838167486218,0.07824046010856292,0.861446876801067
1,20460730,50.0,0.02,950,alf_0.7_over_log,0.17893555304473202,1059,20000,0.05295,0.049931454870544574,0.05614024456721856,0.07824046010856292,0.67675982383704
1,20460730,50.0,0.02,950,alf_epsilon_squared,0.0004,8823,20000,0.44115,0.43428059939897884,0.4480420032448246,0.07824046010856292,5.638387087548823
1,20460730,50.0,0.02,950,alf_delta_zero,0.0,10099,20000,0.50495,0.4980205351820702,0.5118775636609745,0.07824046010856292,6.453821964995531
1,20460730,50.0,0.02,950,alf_delta_one,1.0,1999,20000,0.09995,0.09586972587075065,0.10418392217773864,0.07824046010856292,1.277472037630069
1,20460730,50.0,0.02,950,lof_bayes_optimal,,734,20000,0.0367,0.034181867021344764,0.03939607358824179,0.07824046010856292,0.4690667711958333
1,20460730,50.0,0.02,1000,alf_sqrt_epsilon,0.1414213562373095,1333,20000,0.06665,0.063275898819048,0.07019053883077789,0.07824046010856292,0.8518610436022421
1,20460730,50.0,0.02,1000,alf_0.7_over_log,0.17893555304473202,1044,20000,0.0522,0.04920242284096893,0.055369564650878375,0.07824046010856292,0.6671739906382151
1,20460730,50.0,0.02,1000,alf_epsilon_squared,0.0004,8824,20000,0.4412,0.4343305077249948,0.44809207571520304,0.07824046010856292,5.639026143095411
1,20460730,50.0,0.02,1000,alf_delta_zero,0.0,10070,20000,0.5035,0.4965706438691586,0.5104280118784486,0.07824046010856292,6.4352893541444685
1,20460730,50.0,0.02,1000,alf_delta_one,1.0,2045,20000,0.10225,0.09812712383177664,0.10652564085085457,0.07824046010856292,1.306868592773132
1,20460730,50.0,0.02,1000,lof_bayes_optimal,,698,20000,0.0349,0.03244449105159128,0.037534140887797246,0.07824046010856292,0.4460607715186534
1,20560733,60.0,0.016666666666666666,900,alf_sqrt_epsilon,0.12909944487358055,1214,20000,0.0607,0.0574743538065765,0.06409436907231701,0.06823907603703501,0.8895196641738911
1,20560733,60.0,0.016666666666666666,900,alf_0.7_over_log,0.1709675356731806,928,20000,0.0464,0.04357084028642462,0.04940337482367349,0.06823907603703501,0.6799623133059068
1,20560733,60.0,0.016666666666666666,900,alf_epsilon_squared,0.0002777777777777778,8776,20000,0.4388,0.4319349879150114,0.44568851729825587,0.06823907603703501,6.430333256004999
1,20560733,60.0,0.016666666666666666,900,alf_delta_zero,0.0,9940,20000,0.497,0.49007184707366624,0.5039293051426704,0.06823907603703501,7.283217019677494
1,20560733,60.0,0.016666666666666666,900,alf_delta_one,1.0,2015,20000,0.10075,0.09665483183041092,0.10499850896038863,0.06823907603703501,1.4764267902062527
1,20560733,60.0,0.016666666666666666,900,lof_bayes_optimal,,622,20000,0.0311,0.028782829393135836,0.03359726202027908,0.06823907603703501,0.4557506022373643
1,20560733,60.0,0.016666666666666666,950,alf_sqrt_epsilon,0.12909944487358055,1304,20000,0.0652,0.06186130942475582,0.06870568512963277,0.06823907603703501,0.9554642850764035
1,20560733,60.0,0.016666666666666666,950,alf_0.7_over_log,0.1709675356731806,1020,20000,0.051,0.048036340963523244,0.054136107414858706,0.06823907603703501,0.7473723702284751
1,20560733,60.0,0.016666666666666666,950,alf_epsilon_squared,0.0002777777777777778,8840,20000,0.442,0.43512905055980716,0.448893225622701,0.06823907603703501,6.477227208646785
1,20560733,60.0,0.016666666666666666,950,alf_delta_zero,0.0,9905,20000,0.49525,0.48832237105175974,0.5021794532907734,0.06823907603703501,7.257571889326517
1,20560733,60.0,0.016666666666666666,950,alf_delta_one,1.0,2041,20000,0.10205,0.09793080192876884,0.10632203956828483,0.06823907603703501,1.4954774584669783
1,20560733,60.0,0.016666666666666666,950,lof_bayes_optimal,,672,20000,0.0336,0.031190839449319854,0.03618829178381454,0.06823907603703501,0.4923865027387601
1,20560733,60.0,0.016666666666666666,1000,alf_sqrt_epsilon,0.12909944487358055,1245,20000,0.06225,0.058984860969073884,0.06568326659804571,0.06823907603703501,0.9122339224847565
1,20560733,60.0,0.016666666666666666,1000,alf_0.7_over_log,0.1709675356731806,984,20000,0.0492,0.04628810055440988,0.052285039153774054,0.06823907603703501,0.7209945218674703
1,20560733,60.0,0.016666666666666666,1000,alf_epsilon_squared,0.0002777777777777778,8753,20000,0.43765,0.4307871925133557,0.4445367543828405,0.06823907603703501,6.4134807417743565
1,20560733,60.0,0.016666666666666666,1000,alf_delta_zero,0.0,10082,20000,0.5041,0.49717059182837176,0.5110278334759681,0.06823907603703501,7.387262977101458
1,20560733,60.0,0.016666666666666666,1000,alf_delta_one,1.0,2005,20000,0.10025,0.09616413102936952,0.10448940179748614,0.06823907603703501,1.4690996101059735
